Timestamp,ElectricPower,IrradianceGlobal,Temperature
2021-12-21T05:45:00Z,0,0,5.5
2021-12-21T06:00:00Z,0,0,5.7
2021-12-21T06:15:00Z,0,0,5.7
2021-12-21T06:30:00Z,0,0,5.8
2021-12-21T06:45:00Z,0,0,5.8
2021-12-21T07:00:00Z,0,0,5.9
2021-12-21T07:15:00Z,0,0.1,6.1
2021-12-21T07:30:00Z,0,1.3,6.1
2021-12-21T07:45:00Z,1.6,4.5,6.6
2021-12-21T08:00:00Z,4.8,8.8,6.8
2021-12-21T08:15:00Z,8.4,14.3,6.7
2021-12-21T08:30:00Z,10.8,20,6.7
2021-12-21T08:45:00Z,14.4,26.5,6.8
2021-12-21T09:00:00Z,19.4,33.2,6.5
2021-12-21T09:15:00Z,22,41.3,6.5
2021-12-21T09:30:00Z,27.4,48,6.5
2021-12-21T09:45:00Z,31.2,56.3,6.4
2021-12-21T10:00:00Z,38.2,66.4,6.1
2021-12-21T10:15:00Z,40.6,76.7,6.1
2021-12-21T10:30:00Z,44.4,85.6,6.2
2021-12-21T10:45:00Z,55.2,92.9,6.4
2021-12-21T11:00:00Z,57.4,108.1,6.5
2021-12-21T11:15:00Z,63.4,119.3,6.8
2021-12-21T11:30:00Z,64,123.2,7
2021-12-21T11:45:00Z,70.6,130.7,6.9
2021-12-21T12:00:00Z,71.4,136.4,7
2021-12-21T12:15:00Z,72.2,141.6,7.3
2021-12-21T12:30:00Z,73.4,145.6,7
2021-12-21T12:45:00Z,67.8,140.7,7.2
2021-12-21T13:00:00Z,75,136.7,7.4
2021-12-21T13:15:00Z,61,141.8,7.4
2021-12-21T13:30:00Z,53,124.5,7.5
2021-12-21T13:45:00Z,46.6,110.8,7.7
2021-12-21T14:00:00Z,38.4,94.4,7.6
2021-12-21T14:15:00Z,35.2,82.1,7.6
2021-12-21T14:30:00Z,28.4,72.5,7.5
2021-12-21T14:45:00Z,22.6,61.4,7.5
2021-12-21T15:00:00Z,14.4,48.9,7.5
2021-12-21T15:15:00Z,8,35.2,7.2
2021-12-21T15:30:00Z,3.2,22.1,7.1
2021-12-21T15:45:00Z,0.2,11.7,7.1
2021-12-21T16:00:00Z,0,4.7,7.1
2021-12-21T16:15:00Z,0,0.9,7
2021-12-21T16:30:00Z,0,0,7.2
2021-12-21T16:45:00Z,0,0,7.1
2021-12-21T17:00:00Z,0,0,7.1
2021-12-21T17:15:00Z,0,0,7.1
2021-12-21T17:30:00Z,0,0,7
2021-12-21T17:45:00Z,0,0,6.9
2021-12-21T18:00:00Z,0,0,7
2021-12-21T18:15:00Z,0,0,6.9
2021-12-21T18:30:00Z,0,0,6.8
2021-12-21T18:45:00Z,0,0,7
2021-12-21T19:00:00Z,0,0,7
2021-12-21T19:15:00Z,0,0,7
2021-12-21T19:30:00Z,0,0,7.3
2021-12-21T19:45:00Z,0,0,7.4
2021-12-21T20:00:00Z,0,0,7.4
2021-12-21T20:15:00Z,0,0,7.3
2021-12-21T20:30:00Z,0,0,7.2
2021-12-21T20:45:00Z,0,0,7.2
2021-12-21T21:00:00Z,0,0,7.1
2021-12-21T21:15:00Z,0,0,6.9
2021-12-21T21:30:00Z,0,0,7
2021-12-21T21:45:00Z,0,0,6.8
2021-12-21T22:00:00Z,0,0,6.7
2021-12-21T22:15:00Z,0,0,6.9
2021-12-21T22:30:00Z,0,0,6.8
2021-12-21T22:45:00Z,0,0,6.8
2021-12-21T23:00:00Z,0,0,6.9
2021-12-21T23:15:00Z,0,0,6.8
2021-12-21T23:30:00Z,0,0,6.6
2021-12-21T23:45:00Z,0,0,6.4
2021-12-22T00:00:00Z,0,0,6
2021-12-22T00:15:00Z,0,0,5.9
2021-12-22T00:30:00Z,0,0,5.9
2021-12-22T00:45:00Z,0,0,6.3
2021-12-22T01:00:00Z,0,0,6.1
2021-12-22T01:15:00Z,0,0,6
2021-12-22T01:30:00Z,0,0,6
2021-12-22T01:45:00Z,0,0,5.6
2021-12-22T02:00:00Z,0,0,5.7
2021-12-22T02:15:00Z,0,0,5.8
2021-12-22T02:30:00Z,0,0,5.8
2021-12-22T02:45:00Z,0,0,5.6
2021-12-22T03:00:00Z,0,0,5.9
2021-12-22T03:15:00Z,0,0,5.9
2021-12-22T03:30:00Z,0,0,5.8
2021-12-22T03:45:00Z,0,0,5.8
2021-12-22T04:00:00Z,0,0,5.7
2021-12-22T04:15:00Z,0,0,5.4
2021-12-22T04:30:00Z,0,0,5.2
2021-12-22T04:45:00Z,0,0,5.2
2021-12-22T05:00:00Z,0,0,4.8
2021-12-22T05:15:00Z,0,0,4.7
2021-12-22T05:30:00Z,0,0,4.2
2021-12-22T05:45:00Z,0,0,4.1
2021-12-22T06:00:00Z,0,0,4
2021-12-22T06:15:00Z,0,0,3.8
2021-12-22T06:30:00Z,0,0,3.7
2021-12-22T06:45:00Z,0,0,3.4
2021-12-22T07:00:00Z,0,0,3.6
2021-12-22T07:15:00Z,0.4,0.2,3.5
2021-12-22T07:30:00Z,4.4,3.5,3.5
2021-12-22T07:45:00Z,11.8,10.6,3.5
2021-12-22T08:00:00Z,23.2,25.6,3.5
2021-12-22T08:15:00Z,30.2,48.2,3.7
2021-12-22T08:30:00Z,47.8,62.1,3.6
2021-12-22T08:45:00Z,80.6,79.2,3.6
2021-12-22T09:00:00Z,101.8,128.1,3.6
2021-12-22T09:15:00Z,125.2,156.1,3.6
2021-12-22T09:30:00Z,137.2,181.9,3.9
2021-12-22T09:45:00Z,152,204.2,4.5
2021-12-22T10:00:00Z,150.2,216.5,5
2021-12-22T10:15:00Z,173,232.6,4.9
2021-12-22T10:30:00Z,180.6,247.3,5.1
2021-12-22T10:45:00Z,193.6,268.4,5.3
2021-12-22T11:00:00Z,208.4,283,5.5
2021-12-22T11:15:00Z,205.2,293,5.5
2021-12-22T11:30:00Z,223,298.2,5.8
2021-12-22T11:45:00Z,213,305.8,6.1
2021-12-22T12:00:00Z,209.4,307.4,6.2
2021-12-22T12:15:00Z,215.6,299.3,6.2
2021-12-22T12:30:00Z,189.6,295.8,6.3
2021-12-22T12:45:00Z,185.4,282.9,6.1
2021-12-22T13:00:00Z,162.4,272.2,6.3
2021-12-22T13:15:00Z,159.4,257.6,6.3
2021-12-22T13:30:00Z,137.8,243.7,6.2
2021-12-22T13:45:00Z,125.4,222.7,6.2
2021-12-22T14:00:00Z,108.2,199.7,6.3
2021-12-22T14:15:00Z,74.2,175.3,6.2
2021-12-22T14:30:00Z,58,143.9,6.1
2021-12-22T14:45:00Z,43.8,110.4,6.1
2021-12-22T15:00:00Z,34,85.7,6.1
2021-12-22T15:15:00Z,21.2,65.3,6.1
2021-12-22T15:30:00Z,10.6,44.4,5.4
2021-12-22T15:45:00Z,2.8,25.2,4.7
2021-12-22T16:00:00Z,0,8.9,4
2021-12-22T16:15:00Z,0,1.8,3.6
2021-12-22T16:30:00Z,0,0,3.2
2021-12-22T16:45:00Z,0,0,3.1
2021-12-22T17:00:00Z,0,0,3.2
2021-12-22T17:15:00Z,0,0,3.2
2021-12-22T17:30:00Z,0,0,3.4
2021-12-22T17:45:00Z,0,0,3.6
2021-12-22T18:00:00Z,0,0.1,3.4
2021-12-22T18:15:00Z,0,0.1,3.3
2021-12-22T18:30:00Z,0,0.1,3.1
2021-12-22T18:45:00Z,0,0.1,3.2
2021-12-22T19:00:00Z,0,0.1,3.2
2021-12-22T19:15:00Z,0,0,3.2
2021-12-22T19:30:00Z,0,0.1,3.2
2021-12-22T19:45:00Z,0,0.2,2.8
2021-12-22T20:00:00Z,0,0.2,2.8
2021-12-22T20:15:00Z,0,0.2,2.5
2021-12-22T20:30:00Z,0,0.2,2.3
2021-12-22T20:45:00Z,0,0.3,1.9
2021-12-22T21:00:00Z,0,0.3,1.7
2021-12-22T21:15:00Z,0,0.2,1.5
2021-12-22T21:30:00Z,0,0.1,1.6
2021-12-22T21:45:00Z,0,0.2,1.5
2021-12-22T22:00:00Z,0,0.1,1.4
2021-12-22T22:15:00Z,0,0.2,1.2
2021-12-22T22:30:00Z,0,0.1,1.2
2021-12-22T22:45:00Z,0,0.1,1.3
2021-12-22T23:00:00Z,0,0.1,1.3
2021-12-22T23:15:00Z,0,0.1,1.4
2021-12-22T23:30:00Z,0,0,1.5
2021-12-22T23:45:00Z,0,0,1.6
2021-12-23T00:00:00Z,0,0.1,1.6
2021-12-23T00:15:00Z,0,0.1,1.5
2021-12-23T00:30:00Z,0,0.1,1.3
2021-12-23T00:45:00Z,0,0.1,1.3
2021-12-23T01:00:00Z,0,0.1,1.3
2021-12-23T01:15:00Z,0,0.1,1.3
2021-12-23T01:30:00Z,0,0.1,1.3
2021-12-23T01:45:00Z,0,0.1,1.2
2021-12-23T02:00:00Z,0,0,1.3
2021-12-23T02:15:00Z,0,0,1.3
2021-12-23T02:30:00Z,0,0,1.5
2021-12-23T02:45:00Z,0,0,1.6
2021-12-23T03:00:00Z,0,0.1,1.5
2021-12-23T03:15:00Z,0,0,1.6
2021-12-23T03:30:00Z,0,0,2
2021-12-23T03:45:00Z,0,0,1.9
2021-12-23T04:00:00Z,0,0,2.1
2021-12-23T04:15:00Z,0,0,2.4
2021-12-23T04:30:00Z,0,0,2.1
2021-12-23T04:45:00Z,0,0,2.1
2021-12-23T05:00:00Z,0,0,2.5
2021-12-23T05:15:00Z,0,0,2.4
2021-12-23T05:30:00Z,0,0,2
2021-12-23T05:45:00Z,0,0,2
2021-12-23T06:00:00Z,0,0,2.1
2021-12-23T06:15:00Z,0,0,1.8
2021-12-23T06:30:00Z,0,0,1.9
2021-12-23T06:45:00Z,0,0,2
2021-12-23T07:00:00Z,0.6,0,2
2021-12-23T07:15:00Z,0,0.6,2.3
2021-12-23T07:30:00Z,0,0.8,2.5
2021-12-23T07:45:00Z,3.8,2.8,2.5
2021-12-23T08:00:00Z,8.2,12,2.6
2021-12-23T08:15:00Z,15.2,20.8,2.9
2021-12-23T08:30:00Z,18.4,33.7,2.9
2021-12-23T08:45:00Z,20.2,41.1,3.3
2021-12-23T09:00:00Z,31.2,43.9,3.4
2021-12-23T09:15:00Z,35.4,64.3,3.4
2021-12-23T09:30:00Z,46.2,77.2,3.4
2021-12-23T09:45:00Z,47.8,93,3.7
2021-12-23T10:00:00Z,55.4,100.6,3.8
2021-12-23T10:15:00Z,64.8,111.4,3.9
2021-12-23T10:30:00Z,81.6,128.6,3.6
2021-12-23T10:45:00Z,117,150.4,3.6
2021-12-23T11:00:00Z,207.4,161.2,4.1
2021-12-23T11:15:00Z,179.6,304.4,4.3
2021-12-23T11:30:00Z,143.2,292,5.1
2021-12-23T11:45:00Z,197.8,218.4,5
2021-12-23T12:00:00Z,168.2,293.6,5.1
2021-12-23T12:15:00Z,149.2,273.7,5.1
2021-12-23T12:30:00Z,234.4,225.5,5.3
2021-12-23T12:45:00Z,159.8,333.2,5.5
2021-12-23T13:00:00Z,188.2,255.1,5.7
2021-12-23T13:15:00Z,201.2,286.2,6
2021-12-23T13:30:00Z,147.2,317.7,5.9
2021-12-23T13:45:00Z,118.6,248.4,5.8
2021-12-23T14:00:00Z,99.4,197.5,6
2021-12-23T14:15:00Z,95.2,165.6,6
2021-12-23T14:30:00Z,71.8,165.3,6.1
2021-12-23T14:45:00Z,51.8,139.6,5.9
2021-12-23T15:00:00Z,50.2,94.3,5.7
2021-12-23T15:15:00Z,33.8,95.9,5.5
2021-12-23T15:30:00Z,23,67.8,5.7
2021-12-23T15:45:00Z,10,51.6,5.4
2021-12-23T16:00:00Z,2,23.1,5.2
2021-12-23T16:15:00Z,0,6.3,5.1
2021-12-23T16:30:00Z,0,0.1,5
2021-12-23T16:45:00Z,0,0,4.8
2021-12-23T17:00:00Z,0,0,4.5
2021-12-23T17:15:00Z,0,0,4.4
2021-12-23T17:30:00Z,0,0,4.4
2021-12-23T17:45:00Z,0,0,4.4
2021-12-23T18:00:00Z,0,0,4.2
2021-12-23T18:15:00Z,0,0,4.4
2021-12-23T18:30:00Z,0,0,4.3
2021-12-23T18:45:00Z,0,0,4.3
2021-12-23T19:00:00Z,0,0,4.3
2021-12-23T19:15:00Z,0,0,4.2
2021-12-23T19:30:00Z,0,0,4.1
2021-12-23T19:45:00Z,0,0,4
2021-12-23T20:00:00Z,0,0,4
2021-12-23T20:15:00Z,0,0,3.8
2021-12-23T20:30:00Z,0,0,3.6
2021-12-23T20:45:00Z,0,0,3.3
2021-12-23T21:00:00Z,0,0,3.1
2021-12-23T21:15:00Z,0,0,3.1
2021-12-23T21:30:00Z,0,0,3.1
2021-12-23T21:45:00Z,0,0,3
2021-12-23T22:00:00Z,0,0,2.8
2021-12-23T22:15:00Z,0,0,2.8
2021-12-23T22:30:00Z,0,0,2.9
2021-12-23T22:45:00Z,0,0,3.1
2021-12-23T23:00:00Z,0,0,3.2
2021-12-23T23:15:00Z,0,0,3.1
2021-12-23T23:30:00Z,0,0,2.7
2021-12-23T23:45:00Z,0,0,2.6
2021-12-24T00:00:00Z,0,0,2.3
2021-12-24T00:15:00Z,0,0,2.3
2021-12-24T00:30:00Z,0,0,2.1
2021-12-24T00:45:00Z,0,0,1.8
2021-12-24T01:00:00Z,0,0,1.9
2021-12-24T01:15:00Z,0,0,2
2021-12-24T01:30:00Z,0,0,1.9
2021-12-24T01:45:00Z,0,0,1.5
2021-12-24T02:00:00Z,0,0,1.3
2021-12-24T02:15:00Z,0,0,1.2
2021-12-24T02:30:00Z,0,0,1
2021-12-24T02:45:00Z,0,0,0.9
2021-12-24T03:00:00Z,0,0,0.9
2021-12-24T03:15:00Z,0,0,0.7
2021-12-24T03:30:00Z,0,0,0.8
2021-12-24T03:45:00Z,0,0,0.9
2021-12-24T04:00:00Z,0,0,1
2021-12-24T04:15:00Z,0,0,1.1
2021-12-24T04:30:00Z,0,0,0.9
2021-12-24T04:45:00Z,0,0,1
2021-12-24T05:00:00Z,0,0,0.7
2021-12-24T05:15:00Z,0,0,0.6
2021-12-24T05:30:00Z,0,0,0.2
2021-12-24T05:45:00Z,0,0,0.2
2021-12-24T06:00:00Z,0,0,0
2021-12-24T06:15:00Z,0,0.2,-0.4
2021-12-24T06:30:00Z,0,0,-0.3
2021-12-24T06:45:00Z,0,0,-0.4
2021-12-24T07:00:00Z,0,0,-0.4
2021-12-24T07:15:00Z,0.4,3.1,-0.5
2021-12-24T07:30:00Z,0.8,6.3,-0.5
2021-12-24T07:45:00Z,4.4,7.7,-0.3
2021-12-24T08:00:00Z,9,14.7,-0.2
2021-12-24T08:15:00Z,11.8,23.8,0
2021-12-24T08:30:00Z,12.4,30.5,0.5
2021-12-24T08:45:00Z,13,31.8,1
2021-12-24T09:00:00Z,17.8,32.6,0.9
2021-12-24T09:15:00Z,22.4,41.5,1
2021-12-24T09:30:00Z,28.6,51.2,1
2021-12-24T09:45:00Z,41.8,60.9,1.1
2021-12-24T10:00:00Z,48.2,81.2,1.1
2021-12-24T10:15:00Z,56.6,99.7,1.1
2021-12-24T10:30:00Z,74,110.3,1
2021-12-24T10:45:00Z,65.4,138.3,1.2
2021-12-24T11:00:00Z,54.4,139.6,1.4
2021-12-24T11:15:00Z,71.2,111.9,1.8
2021-12-24T11:30:00Z,85.4,135.2,2
2021-12-24T11:45:00Z,90.4,154.5,2.5
2021-12-24T12:00:00Z,83.2,169,3
2021-12-24T12:15:00Z,81.2,158.9,2.9
2021-12-24T12:30:00Z,90.8,155.2,2.6
2021-12-24T12:45:00Z,84.8,168.3,2.8
2021-12-24T13:00:00Z,98.4,155.9,3.2
2021-12-24T13:15:00Z,126.4,168.8,3.8
2021-12-24T13:30:00Z,88.2,188.4,3.7
2021-12-24T13:45:00Z,48.8,170.4,4.1
2021-12-24T14:00:00Z,32.2,100,4.3
2021-12-24T14:15:00Z,25.2,70.9,4.2
2021-12-24T14:30:00Z,17,54.3,4.2
2021-12-24T14:45:00Z,12.8,38.6,4.1
2021-12-24T15:00:00Z,9.2,30.6,4.1
2021-12-24T15:15:00Z,6,23.2,4.3
2021-12-24T15:30:00Z,2.4,16.9,4.3
2021-12-24T15:45:00Z,0,9.9,4.1
2021-12-24T16:00:00Z,0,3.4,3.5
2021-12-24T16:15:00Z,0,1.2,3.2
2021-12-24T16:30:00Z,0,0.1,3.1
2021-12-24T16:45:00Z,0,0,3.1
2021-12-24T17:00:00Z,0,0,3.1
2021-12-24T17:15:00Z,0,0,3.1
2021-12-24T17:30:00Z,0,0,3.1
2021-12-24T17:45:00Z,0,0,3.3
2021-12-24T18:00:00Z,0,0,3.4
2021-12-24T18:15:00Z,0,0,3.4
2021-12-24T18:30:00Z,0,0,3.3
2021-12-24T18:45:00Z,0,0,3.3
2021-12-24T19:00:00Z,0,0,3.3
2021-12-24T19:15:00Z,0,0,3.3
2021-12-24T19:30:00Z,0,0,3.1
2021-12-24T19:45:00Z,0,0,3.1
2021-12-24T20:00:00Z,0,0,3.6
2021-12-24T20:15:00Z,0,0,3.5
2021-12-24T20:30:00Z,0,0,3.5
2021-12-24T20:45:00Z,0,0,3.4
2021-12-24T21:00:00Z,0,0,3.3
2021-12-24T21:15:00Z,0,0,3.1
2021-12-24T21:30:00Z,0,0,3.4
2021-12-24T21:45:00Z,0,0,3.1
2021-12-24T22:00:00Z,0,0,3.1
2021-12-24T22:15:00Z,0,0,3.1
2021-12-24T22:30:00Z,0,0,3.5
2021-12-24T22:45:00Z,0,0,3.8
2021-12-24T23:00:00Z,0,0,3.9
2021-12-24T23:15:00Z,0,0,3.5
2021-12-24T23:30:00Z,0,0,3.3
2021-12-24T23:45:00Z,0,0,3.3
2021-12-25T00:00:00Z,0,0,3.3
2021-12-25T00:15:00Z,0,0,3.3
2021-12-25T00:30:00Z,0,0,3.1
2021-12-25T00:45:00Z,0,0,3.5
2021-12-25T01:00:00Z,0,0,3.5
2021-12-25T01:15:00Z,0,0,3.4
2021-12-25T01:30:00Z,0,0,3.2
2021-12-25T01:45:00Z,0,0,3.1
2021-12-25T02:00:00Z,0,0,3.1
2021-12-25T02:15:00Z,0,0,3.1
2021-12-25T02:30:00Z,0,0,3.3
2021-12-25T02:45:00Z,0,0,3.4
2021-12-25T03:00:00Z,0,0,3.7
2021-12-25T03:15:00Z,0,0,3.5
2021-12-25T03:30:00Z,0,0,3.4
2021-12-25T03:45:00Z,0,0,3.4
2021-12-25T04:00:00Z,0,0,3.5
2021-12-25T04:15:00Z,0,0,3.6
2021-12-25T04:30:00Z,0,0,3.7
2021-12-25T04:45:00Z,0,0,3
2021-12-25T05:00:00Z,0,0,2.4
2021-12-25T05:15:00Z,0,0,2.3
2021-12-25T05:30:00Z,0,0,2.2
2021-12-25T05:45:00Z,0,0,2.2
2021-12-25T06:00:00Z,0,0,2.3
2021-12-25T06:15:00Z,0,0,2.3
2021-12-25T06:30:00Z,0,0,2
2021-12-25T06:45:00Z,0.6,0,2
2021-12-25T07:00:00Z,0,0,2.1
2021-12-25T07:15:00Z,0,0.1,2.1
2021-12-25T07:30:00Z,2.4,2.1,2.1
2021-12-25T07:45:00Z,9.8,9.3,2.3
2021-12-25T08:00:00Z,13.2,22.5,2.4
2021-12-25T08:15:00Z,22,31,2.6
2021-12-25T08:30:00Z,30.6,44.3,2.8
2021-12-25T08:45:00Z,32.8,65.3,3.4
2021-12-25T09:00:00Z,31.4,65.4,3.6
2021-12-25T09:15:00Z,30.2,66,3.8
2021-12-25T09:30:00Z,30,62.7,3.9
2021-12-25T09:45:00Z,46,59.4,4.1
2021-12-25T10:00:00Z,71.2,74.9,4.5
2021-12-25T10:15:00Z,74,125.2,4.8
2021-12-25T10:30:00Z,69,142.8,5.4
2021-12-25T10:45:00Z,53,141.2,5.9
2021-12-25T11:00:00Z,57.2,112.6,6
2021-12-25T11:15:00Z,69.6,114.4,6.2
2021-12-25T11:30:00Z,73.2,127.8,5.4
2021-12-25T11:45:00Z,45.8,145.1,4.3
2021-12-25T12:00:00Z,29.4,100.7,4.9
2021-12-25T12:15:00Z,21.6,64.1,4.8
2021-12-25T12:30:00Z,18,45.4,4.5
2021-12-25T12:45:00Z,14.4,39.9,4.2
2021-12-25T13:00:00Z,9.6,33.6,4.4
2021-12-25T13:15:00Z,11.6,23,4.5
2021-12-25T13:30:00Z,14.8,25,4.7
2021-12-25T13:45:00Z,16.4,31,5
2021-12-25T14:00:00Z,18.8,35.3,5
2021-12-25T14:15:00Z,17,37.8,5.3
2021-12-25T14:30:00Z,16,36.6,5.4
2021-12-25T14:45:00Z,14.8,36.2,5.4
2021-12-25T15:00:00Z,12.6,32,5.7
2021-12-25T15:15:00Z,14.4,29.1,5.1
2021-12-25T15:30:00Z,9.4,31.1,4.5
2021-12-25T15:45:00Z,3.4,23.9,4.4
2021-12-25T16:00:00Z,0.4,12.2,4.3
2021-12-25T16:15:00Z,0,4.4,4.4
2021-12-25T16:30:00Z,0,0.1,4.4
2021-12-25T16:45:00Z,0,0,4.4
2021-12-25T17:00:00Z,0,0,4.5
2021-12-25T17:15:00Z,0,0,4.4
2021-12-25T17:30:00Z,0,0,4.3
2021-12-25T17:45:00Z,0,0,4.5
2021-12-25T18:00:00Z,0,0,4.6
2021-12-25T18:15:00Z,0,0,4.4
2021-12-25T18:30:00Z,0,0,4.4
2021-12-25T18:45:00Z,0,0,4.3
2021-12-25T19:00:00Z,0,0,4.5
2021-12-25T19:15:00Z,0,0,4.4
2021-12-25T19:30:00Z,0,0,4.5
2021-12-25T19:45:00Z,0,0,4.7
2021-12-25T20:00:00Z,0,0,4.9
2021-12-25T20:15:00Z,0,0,4.6
2021-12-25T20:30:00Z,0,0,4.4
2021-12-25T20:45:00Z,0,0,4.3
2021-12-25T21:00:00Z,0,0,4
2021-12-25T21:15:00Z,0,0,4.2
2021-12-25T21:30:00Z,0,0,4.1
2021-12-25T21:45:00Z,0,0,3.5
2021-12-25T22:00:00Z,0,0,3.5
2021-12-25T22:15:00Z,0,0,3.4
2021-12-25T22:30:00Z,0,0,2.9
2021-12-25T22:45:00Z,0,0,2.7
2021-12-25T23:00:00Z,0,0,2.8
2021-12-25T23:15:00Z,0,0,2.9
2021-12-25T23:30:00Z,0,0,2.9
2021-12-25T23:45:00Z,0,0,3.1
2021-12-26T00:00:00Z,0,0,3.4
2021-12-26T00:15:00Z,0,0,3.5
2021-12-26T00:30:00Z,0,0,3.3
2021-12-26T00:45:00Z,0,0,3.3
2021-12-26T01:00:00Z,0,0,3.3
2021-12-26T01:15:00Z,0,0,3.3
2021-12-26T01:30:00Z,0,0,3.4
2021-12-26T01:45:00Z,0,0,3.2
2021-12-26T02:00:00Z,0,0,3
2021-12-26T02:15:00Z,0,0,3
2021-12-26T02:30:00Z,0,0,3
2021-12-26T02:45:00Z,0,0,2.8
2021-12-26T03:00:00Z,0,0,2.7
2021-12-26T03:15:00Z,0,0,2.6
2021-12-26T03:30:00Z,0,0,2.4
2021-12-26T03:45:00Z,0,0,2.4
2021-12-26T04:00:00Z,0,0,2.4
2021-12-26T04:15:00Z,0,0,2.5
2021-12-26T04:30:00Z,0,0,2.4
2021-12-26T04:45:00Z,0,0,2.5
2021-12-26T05:00:00Z,0,0,2.2
2021-12-26T05:15:00Z,0,0,2.1
2021-12-26T05:30:00Z,0,0,2
2021-12-26T05:45:00Z,0,0,2.1
2021-12-26T06:00:00Z,0,0,2.2
2021-12-26T06:15:00Z,0,0,2.3
2021-12-26T06:30:00Z,0,0,2.4
2021-12-26T06:45:00Z,0,0,2.5
2021-12-26T07:00:00Z,0,0,2.4
2021-12-26T07:15:00Z,0.8,0,1.8
2021-12-26T07:30:00Z,8,3.9,1.6
2021-12-26T07:45:00Z,23.4,17.7,1.3
2021-12-26T08:00:00Z,40.4,42.6,1.1
2021-12-26T08:15:00Z,51.8,73.9,1.3
2021-12-26T08:30:00Z,74.4,91.1,1.3
2021-12-26T08:45:00Z,88.2,114.4,1.1
2021-12-26T09:00:00Z,116.4,136.7,1
2021-12-26T09:15:00Z,123.4,164.6,1.3
2021-12-26T09:30:00Z,151.6,182.7,1.2
2021-12-26T09:45:00Z,171.2,218.8,1.1
2021-12-26T10:00:00Z,183,234.3,1.3
2021-12-26T10:15:00Z,216,259.3,2.1
2021-12-26T10:30:00Z,227.8,289.9,2.9
2021-12-26T10:45:00Z,267.4,322.2,4.1
2021-12-26T11:00:00Z,207,366.2,5
2021-12-26T11:15:00Z,141.6,339.7,5.9
2021-12-26T11:30:00Z,117.4,250.8,6.4
2021-12-26T11:45:00Z,109.8,202.4,6.6
2021-12-26T12:00:00Z,94.6,199.6,6.6
2021-12-26T12:15:00Z,81.4,176.1,6.1
2021-12-26T12:30:00Z,97.2,162.1,5.8
2021-12-26T12:45:00Z,83.8,168,5.5
2021-12-26T13:00:00Z,68.6,161.3,5.2
2021-12-26T13:15:00Z,61.4,137.1,5.3
2021-12-26T13:30:00Z,60.2,115.2,5.2
2021-12-26T13:45:00Z,56,117.5,5.3
2021-12-26T14:00:00Z,59.6,109.7,5.4
2021-12-26T14:15:00Z,68,106.6,5.1
2021-12-26T14:30:00Z,48.4,122,5.6
2021-12-26T14:45:00Z,51.4,90.7,5.5
2021-12-26T15:00:00Z,57.2,91.9,5.4
2021-12-26T15:15:00Z,23.2,115.3,6.3
2021-12-26T15:30:00Z,15,55.5,6.7
2021-12-26T15:45:00Z,4.4,42.3,6.5
2021-12-26T16:00:00Z,0.2,14.7,6.5
2021-12-26T16:15:00Z,0,2.9,6.3
2021-12-26T16:30:00Z,0,0,6
2021-12-26T16:45:00Z,0,0,6
2021-12-26T17:00:00Z,0,0,5.8
2021-12-26T17:15:00Z,0,0,5.7
2021-12-26T17:30:00Z,0,0,5.8
2021-12-26T17:45:00Z,0,0,5.7
2021-12-26T18:00:00Z,0,0,5.8
2021-12-26T18:15:00Z,0,0,5.7
2021-12-26T18:30:00Z,0,0,5.6
2021-12-26T18:45:00Z,0,0,5.9
2021-12-26T19:00:00Z,0,0,5.8
2021-12-26T19:15:00Z,0,0,5.7
2021-12-26T19:30:00Z,0,0,5.6
2021-12-26T19:45:00Z,0,0,5.5
2021-12-26T20:00:00Z,0,0,5.3
2021-12-26T20:15:00Z,0,0,5.2
2021-12-26T20:30:00Z,0,0,5.1
2021-12-26T20:45:00Z,0,0,4.8
2021-12-26T21:00:00Z,0,0,4.9
2021-12-26T21:15:00Z,0,0,4.8
2021-12-26T21:30:00Z,0,0,4.5
2021-12-26T21:45:00Z,0,0,4.4
2021-12-26T22:00:00Z,0,0,4.2
2021-12-26T22:15:00Z,0,0,4
2021-12-26T22:30:00Z,0,0,4
2021-12-26T22:45:00Z,0,0,3.8
2021-12-26T23:00:00Z,0,0,3.8
2021-12-26T23:15:00Z,0,0,3.7
2021-12-26T23:30:00Z,0,0,3.7
2021-12-26T23:45:00Z,0,0,3.7
2021-12-27T00:00:00Z,0,0,3.7
2021-12-27T00:15:00Z,0,0,3.7
2021-12-27T00:30:00Z,0,0,3.6
2021-12-27T00:45:00Z,0,0,3.8
2021-12-27T01:00:00Z,0,0,3.6
2021-12-27T01:15:00Z,0,0,3.9
2021-12-27T01:30:00Z,0,0,3.8
2021-12-27T01:45:00Z,0,0,3.8
2021-12-27T02:00:00Z,0,0,3.8
2021-12-27T02:15:00Z,0,0,3.1
2021-12-27T02:30:00Z,0,0,2.6
2021-12-27T02:45:00Z,0,0,2.1
2021-12-27T03:00:00Z,0,0,1.7
2021-12-27T03:15:00Z,0,0,1.7
2021-12-27T03:30:00Z,0,0,1.7
2021-12-27T03:45:00Z,0,0,2
2021-12-27T04:00:00Z,0,0,2.5
2021-12-27T04:15:00Z,0,0,2.6
2021-12-27T04:30:00Z,0,0,2
2021-12-27T04:45:00Z,0,0,2.1
2021-12-27T05:00:00Z,0,0,2
2021-12-27T05:15:00Z,0,0,2
2021-12-27T05:30:00Z,0,0,1.9
